room,day,time,occupied
RTES / DSD / CA (A-13),We,08:40,false
RTES / DSD / CA (A-13),Th,08:40,false
RTES / DSD / CA (A-13),Fr,08:40,false
RTES / DSD / CA (A-13),Sa,08:40,false
RTES / DSD / CA (A-13),Su,08:40,false
RTES / DSD / CA (A-13),Mo,09:00,false
RTES / DSD / CA (A-13),Tu,09:00,false
RTES / DSD / CA (A-13),We,09:00,false
RTES / DSD / CA (A-13),Th,09:00,false
RTES / DSD / CA (A-13),Fr,09:00,false
RTES / DSD / CA (A-13),Sa,09:00,false
RTES / DSD / CA (A-13),Su,09:00,false
RTES / DSD / CA (A-13),Mo,09:20,false
RTES / DSD / CA (A-13),Tu,09:20,false
RTES / DSD / CA (A-13),We,09:20,false
RTES / DSD / CA (A-13),Th,09:20,false
RTES / DSD / CA (A-13),Fr,09:20,false
RTES / DSD / CA (A-13),Sa,09:20,true
RTES / DSD / CA (A-13),Su,09:20,false
RTES / DSD / CA (A-13),Mo,09:40,false
RTES / DSD / CA (A-13),Tu,09:40,false
RTES / DSD / CA (A-13),We,09:40,false
RTES / DSD / CA (A-13),Th,09:40,false
RTES / DSD / CA (A-13),Fr,09:40,false
RTES / DSD / CA (A-13),Sa,09:40,true
RTES / DSD / CA (A-13),Su,09:40,false
RTES / DSD / CA (A-13),Mo,10:00,false
RTES / DSD / CA (A-13),Tu,10:00,false
RTES / DSD / CA (A-13),We,10:00,true
RTES / DSD / CA (A-13),Th,10:00,false
RTES / DSD / CA (A-13),Fr,10:00,false
RTES / DSD / CA (A-13),Sa,10:00,true
RTES / DSD / CA (A-13),Su,10:00,false
RTES / DSD / CA (A-13),Mo,10:20,false
RTES / DSD / CA (A-13),Tu,10:20,false
RTES / DSD / CA (A-13),We,10:20,true
RTES / DSD / CA (A-13),Th,10:20,false
RTES / DSD / CA (A-13),Fr,10:20,false
RTES / DSD / CA (A-13),Sa,10:20,true
RTES / DSD / CA (A-13),Su,10:20,false
RTES / DSD / CA (A-13),Mo,10:40,false
RTES / DSD / CA (A-13),Tu,10:40,false
RTES / DSD / CA (A-13),We,10:40,true
RTES / DSD / CA (A-13),Th,10:40,false
RTES / DSD / CA (A-13),Fr,10:40,false
RTES / DSD / CA (A-13),Sa,10:40,true
RTES / DSD / CA (A-13),Su,10:40,false
RTES / DSD / CA (A-13),Mo,11:00,false
RTES / DSD / CA (A-13),Tu,11:00,false
RTES / DSD / CA (A-13),We,11:00,true
RTES / DSD / CA (A-13),Th,11:00,false
RTES / DSD / CA (A-13),Fr,11:00,false
RTES / DSD / CA (A-13),Sa,11:00,true
RTES / DSD / CA (A-13),Su,11:00,false
RTES / DSD / CA (A-13),Mo,11:20,false
RTES / DSD / CA (A-13),Tu,11:20,false
RTES / DSD / CA (A-13),We,11:20,true
RTES / DSD / CA (A-13),Th,11:20,false
RTES / DSD / CA (A-13),Fr,11:20,false
RTES / DSD / CA (A-13),Sa,11:20,false
RTES / DSD / CA (A-13),Su,11:20,false
RTES / DSD / CA (A-13),Mo,11:40,false
RTES / DSD / CA (A-13),Tu,11:40,false
RTES / DSD / CA (A-13),We,11:40,true
RTES / DSD / CA (A-13),Th,11:40,false
RTES / DSD / CA (A-13),Fr,11:40,false
RTES / DSD / CA (A-13),Sa,11:40,false
RTES / DSD / CA (A-13),Su,11:40,false
RTES / DSD / CA (A-13),Mo,12:00,false
RTES / DSD / CA (A-13),Tu,12:00,true
RTES / DSD / CA (A-13),We,12:00,true
RTES / DSD / CA (A-13),Th,12:00,false
RTES / DSD / CA (A-13),Fr,12:00,false
RTES / DSD / CA (A-13),Sa,12:00,false
RTES / DSD / CA (A-13),Su,12:00,false
RTES / DSD / CA (A-13),Mo,12:20,false
RTES / DSD / CA (A-13),Tu,12:20,true
RTES / DSD / CA (A-13),We,12:20,true
RTES / DSD / CA (A-13),Th,12:20,false
RTES / DSD / CA (A-13),Fr,12:20,false
RTES / DSD / CA (A-13),Sa,12:20,false
RTES / DSD / CA (A-13),Su,12:20,false
RTES / DSD / CA (A-13),Mo,12:40,false
RTES / DSD / CA (A-13),Tu,12:40,true
RTES / DSD / CA (A-13),We,12:40,true
RTES / DSD / CA (A-13),Th,12:40,false
RTES / DSD / CA (A-13),Fr,12:40,false
RTES / DSD / CA (A-13),Sa,12:40,false
RTES / DSD / CA (A-13),Su,12:40,false
RTES / DSD / CA (A-13),Mo,13:00,false
RTES / DSD / CA (A-13),Tu,13:00,true
RTES / DSD / CA (A-13),We,13:00,true
RTES / DSD / CA (A-13),Th,13:00,false
RTES / DSD / CA (A-13),Fr,13:00,false
RTES / DSD / CA (A-13),Sa,13:00,false
RTES / DSD / CA (A-13),Su,13:00,false
RTES / DSD / CA (A-13),Mo,13:20,false
RTES / DSD / CA (A-13),Tu,13:20,true
RTES / DSD / CA (A-13),We,13:20,true
RTES / DSD / CA (A-13),Th,13:20,false
RTES / DSD / CA (A-13),Fr,13:20,false
RTES / DSD / CA (A-13),Sa,13:20,false
RTES / DSD / CA (A-13),Su,13:20,false
RTES / DSD / CA (A-13),Mo,13:40,false
RTES / DSD / CA (A-13),Tu,13:40,true
RTES / DSD / CA (A-13),We,13:40,true
RTES / DSD / CA (A-13),Th,13:40,false
RTES / DSD / CA (A-13),Fr,13:40,false
RTES / DSD / CA (A-13),Sa,13:40,false
RTES / DSD / CA (A-13),Su,13:40,false
RTES / DSD / CA (A-13),Mo,14:00,false
RTES / DSD / CA (A-13),Tu,14:00,false
RTES / DSD / CA (A-13),We,14:00,false
RTES / DSD / CA (A-13),Th,14:00,false
RTES / DSD / CA (A-13),Fr,14:00,false
RTES / DSD / CA (A-13),Sa,14:00,false
RTES / DSD / CA (A-13),Su,14:00,false
RTES / DSD / CA (A-13),Mo,14:20,false
RTES / DSD / CA (A-13),Tu,14:20,false
RTES / DSD / CA (A-13),We,14:20,false
RTES / DSD / CA (A-13),Th,14:20,false
RTES / DSD / CA (A-13),Fr,14:20,false
RTES / DSD / CA (A-13),Sa,14:20,false
RTES / DSD / CA (A-13),Su,14:20,false
RTES / DSD / CA (A-13),Mo,14:40,false
RTES / DSD / CA (A-13),Tu,14:40,false
RTES / DSD / CA (A-13),We,14:40,false
RTES / DSD / CA (A-13),Th,14:40,false
RTES / DSD / CA (A-13),Fr,14:40,false
RTES / DSD / CA (A-13),Sa,14:40,false
RTES / DSD / CA (A-13),Su,14:40,false
RTES / DSD / CA (A-13),Mo,15:00,false
RTES / DSD / CA (A-13),Tu,15:00,false
RTES / DSD / CA (A-13),We,15:00,false
RTES / DSD / CA (A-13),Th,15:00,false
RTES / DSD / CA (A-13),Fr,15:00,false
RTES / DSD / CA (A-13),Sa,15:00,false
RTES / DSD / CA (A-13),Su,15:00,false
RTES / DSD / CA (A-13),Mo,15:20,false
RTES / DSD / CA (A-13),Tu,15:20,false
RTES / DSD / CA (A-13),We,15:20,false
RTES / DSD / CA (A-13),Th,15:20,false
RTES / DSD / CA (A-13),Fr,15:20,false
RTES / DSD / CA (A-13),Sa,15:20,false
RTES / DSD / CA (A-13),Su,15:20,false
RTES / DSD / CA (A-13),Mo,15:40,false
RTES / DSD / CA (A-13),Tu,15:40,false
RTES / DSD / CA (A-13),We,15:40,false
RTES / DSD / CA (A-13),Th,15:40,false
RTES / DSD / CA (A-13),Fr,15:40,false
RTES / DSD / CA (A-13),Sa,15:40,false
RTES / DSD / CA (A-13),Su,15:40,false
SE Lab-A (C-18),Mo,08:00,true
SE Lab-A (C-18),Tu,08:00,true
SE Lab-A (C-18),We,08:00,true
SE Lab-A (C-18),Th,08:00,true
SE Lab-A (C-18),Fr,08:00,true
SE Lab-A (C-18),Sa,08:00,true
SE Lab-A (C-18),Su,08:00,false
SE Lab-A (C-18),Mo,08:20,true
SE Lab-A (C-18),Tu,08:20,true
SE Lab-A (C-18),We,08:20,true
SE Lab-A (C-18),Th,08:20,true
SE Lab-A (C-18),Fr,08:20,true
SE Lab-A (C-18),Sa,08:20,true
SE Lab-A (C-18),Su,08:20,false
SE Lab-A (C-18),Mo,08:40,true
SE Lab-A (C-18),Tu,08:40,true
SE Lab-A (C-18),We,08:40,true
SE Lab-A (C-18),Th,08:40,true
SE Lab-A (C-18),Fr,08:40,true
SE Lab-A (C-18),Sa,08:40,true
SE Lab-A (C-18),Su,08:40,false
SE Lab-A (C-18),Mo,09:00,true
SE Lab-A (C-18),Tu,09:00,true
SE Lab-A (C-18),We,09:00,true
SE Lab-A (C-18),Th,09:00,true
SE Lab-A (C-18),Fr,09:00,true
SE Lab-A (C-18),Sa,09:00,true
SE Lab-A (C-18),Su,09:00,false
SE Lab-A (C-18),Mo,09:20,true
SE Lab-A (C-18),Tu,09:20,true
SE Lab-A (C-18),We,09:20,true
SE Lab-A (C-18),Th,09:20,true
SE Lab-A (C-18),Fr,09:20,true
SE Lab-A (C-18),Sa,09:20,true
SE Lab-A (C-18),Su,09:20,false
SE Lab-A (C-18),Mo,09:40,true
SE Lab-A (C-18),Tu,09:40,true
SE Lab-A (C-18),We,09:40,true
SE Lab-A (C-18),Th,09:40,true
SE Lab-A (C-18),Fr,09:40,true
SE Lab-A (C-18),Sa,09:40,true
SE Lab-A (C-18),Su,09:40,false
SE Lab-A (C-18),Mo,10:00,true
SE Lab-A (C-18),Tu,10:00,true
SE Lab-A (C-18),We,10:00,true
SE Lab-A (C-18),Th,10:00,true
SE Lab-A (C-18),Fr,10:00,false
SE Lab-A (C-18),Sa,10:00,true
SE Lab-A (C-18),Su,10:00,false
SE Lab-A (C-18),Mo,10:20,true
SE Lab-A (C-18),Tu,10:20,true
SE Lab-A (C-18),We,10:20,true
SE Lab-A (C-18),Th,10:20,true
SE Lab-A (C-18),Fr,10:20,false
SE Lab-A (C-18),Sa,10:20,true
SE Lab-A (C-18),Su,10:20,false
SE Lab-A (C-18),Mo,10:40,true
SE Lab-A (C-18),Tu,10:40,true
SE Lab-A (C-18),We,10:40,true
SE Lab-A (C-18),Th,10:40,true
SE Lab-A (C-18),Fr,10:40,false
SE Lab-A (C-18),Sa,10:40,true
SE Lab-A (C-18),Su,10:40,false
SE Lab-A (C-18),Mo,11:00,true
SE Lab-A (C-18),Tu,11:00,true
SE Lab-A (C-18),We,11:00,true
SE Lab-A (C-18),Th,11:00,true
SE Lab-A (C-18),Fr,11:00,true
SE Lab-A (C-18),Sa,11:00,true
SE Lab-A (C-18),Su,11:00,false
SE Lab-A (C-18),Mo,11:20,true
SE Lab-A (C-18),Tu,11:20,true
SE Lab-A (C-18),We,11:20,true
SE Lab-A (C-18),Th,11:20,true
SE Lab-A (C-18),Fr,11:20,true
SE Lab-A (C-18),Sa,11:20,true
SE Lab-A (C-18),Su,11:20,false
SE Lab-A (C-18),Mo,11:40,true
SE Lab-A (C-18),Tu,11:40,true
SE Lab-A (C-18),We,11:40,true
SE Lab-A (C-18),Th,11:40,true
SE Lab-A (C-18),Fr,11:40,true
SE Lab-A (C-18),Sa,11:40,true
SE Lab-A (C-18),Su,11:40,false
SE Lab-A (C-18),Mo,12:00,true
SE Lab-A (C-18),Tu,12:00,true
SE Lab-A (C-18),We,12:00,true
SE Lab-A (C-18),Th,12:00,true
SE Lab-A (C-18),Fr,12:00,true
SE Lab-A (C-18),Sa,12:00,true
SE Lab-A (C-18),Su,12:00,false
SE Lab-A (C-18),Mo,12:20,true
SE Lab-A (C-18),Tu,12:20,true
SE Lab-A (C-18),We,12:20,true
SE Lab-A (C-18),Th,12:20,true
SE Lab-A (C-18),Fr,12:20,true
SE Lab-A (C-18),Sa,12:20,true
SE Lab-A (C-18),Su,12:20,false
SE Lab-A (C-18),Mo,12:40,true
SE Lab-A (C-18),Tu,12:40,true
SE Lab-A (C-18),We,12:40,true
SE Lab-A (C-18),Th,12:40,true
SE Lab-A (C-18),Fr,12:40,true
SE Lab-A (C-18),Sa,12:40,true
SE Lab-A (C-18),Su,12:40,false
SE Lab-A (C-18),Mo,13:00,true
SE Lab-A (C-18),Tu,13:00,true
SE Lab-A (C-18),We,13:00,true
SE Lab-A (C-18),Th,13:00,true
SE Lab-A (C-18),Fr,13:00,false
SE Lab-A (C-18),Sa,13:00,true
SE Lab-A (C-18),Su,13:00,false
SE Lab-A (C-18),Mo,13:20,true
SE Lab-A (C-18),Tu,13:20,true
SE Lab-A (C-18),We,13:20,true
SE Lab-A (C-18),Th,13:20,true
SE Lab-A (C-18),Fr,13:20,false
SE Lab-A (C-18),Sa,13:20,true
SE Lab-A (C-18),Su,13:20,false
SE Lab-A (C-18),Mo,13:40,true
SE Lab-A (C-18),Tu,13:40,true
SE Lab-A (C-18),We,13:40,true
SE Lab-A (C-18),Th,13:40,true
SE Lab-A (C-18),Fr,13:40,false
SE Lab-A (C-18),Sa,13:40,true
SE Lab-A (C-18),Su,13:40,false
SE Lab-A (C-18),Mo,14:00,false
SE Lab-A (C-18),Tu,14:00,false
SE Lab-A (C-18),We,14:00,false
SE Lab-A (C-18),Th,14:00,false
SE Lab-A (C-18),Fr,14:00,false
SE Lab-A (C-18),Sa,14:00,false
SE Lab-A (C-18),Su,14:00,false
SE Lab-A (C-18),Mo,14:20,false
SE Lab-A (C-18),Tu,14:20,false
SE Lab-A (C-18),We,14:20,false
SE Lab-A (C-18),Th,14:20,false
SE Lab-A (C-18),Fr,14:20,false
SE Lab-A (C-18),Sa,14:20,false
SE Lab-A (C-18),Su,14:20,false
SE Lab-A (C-18),Mo,14:40,false
SE Lab-A (C-18),Tu,14:40,false
SE Lab-A (C-18),We,14:40,false
SE Lab-A (C-18),Th,14:40,false
SE Lab-A (C-18),Fr,14:40,false
SE Lab-A (C-18),Sa,14:40,false
SE Lab-A (C-18),Su,14:40,false
SE Lab-A (C-18),Mo,15:00,false
SE Lab-A (C-18),Tu,15:00,false
SE Lab-A (C-18),We,15:00,false
SE Lab-A (C-18),Th,15:00,false
SE Lab-A (C-18),Fr,15:00,false
SE Lab-A (C-18),Sa,15:00,false
SE Lab-A (C-18),Su,15:00,false
SE Lab-A (C-18),Mo,15:20,false
SE Lab-A (C-18),Tu,15:20,false
SE Lab-A (C-18),We,15:20,false
SE Lab-A (C-18),Th,15:20,false
SE Lab-A (C-18),Fr,15:20,false
SE Lab-A (C-18),Sa,15:20,false
SE Lab-A (C-18),Su,15:20,false
SE Lab-A (C-18),Mo,15:40,false
SE Lab-A (C-18),Tu,15:40,false
SE Lab-A (C-18),We,15:40,false
SE Lab-A (C-18),Th,15:40,false
SE Lab-A (C-18),Fr,15:40,false
SE Lab-A (C-18),Sa,15:40,false
SE Lab-A (C-18),Su,15:40,false
SE Lab-B (C-19),Mo,08:00,true
SE Lab-B (C-19),Tu,08:00,true
SE Lab-B (C-19),We,08:00,true
SE Lab-B (C-19),Th,08:00,true
SE Lab-B (C-19),Fr,08:00,true
SE Lab-B (C-19),Sa,08:00,true
SE Lab-B (C-19),Su,08:00,false
SE Lab-B (C-19),Mo,08:20,true
SE Lab-B (C-19),Tu,08:20,true
SE Lab-B (C-19),We,08:20,true
SE Lab-B (C-19),Th,08:20,true
SE Lab-B (C-19),Fr,08:20,true
SE Lab-B (C-19),Sa,08:20,true
SE Lab-B (C-19),Su,08:20,false
SE Lab-B (C-19),Mo,08:40,true
SE Lab-B (C-19),Tu,08:40,true
SE Lab-B (C-19),We,08:40,true
SE Lab-B (C-19),Th,08:40,true
SE Lab-B (C-19),Fr,08:40,true
SE Lab-B (C-19),Sa,08:40,true
SE Lab-B (C-19),Su,08:40,false
SE Lab-B (C-19),Mo,09:00,true
SE Lab-B (C-19),Tu,09:00,true
SE Lab-B (C-19),We,09:00,true
SE Lab-B (C-19),Th,09:00,true
SE Lab-B (C-19),Fr,09:00,true
SE Lab-B (C-19),Sa,09:00,true
SE Lab-B (C-19),Su,09:00,false
SE Lab-B (C-19),Mo,09:20,true
SE Lab-B (C-19),Tu,09:20,true
SE Lab-B (C-19),We,09:20,true
SE Lab-B (C-19),Th,09:20,true
SE Lab-B (C-19),Fr,09:20,true
SE Lab-B (C-19),Sa,09:20,true
SE Lab-B (C-19),Su,09:20,false
SE Lab-B (C-19),Mo,09:40,true
SE Lab-B (C-19),Tu,09:40,true
SE Lab-B (C-19),We,09:40,true
SE Lab-B (C-19),Th,09:40,true
SE Lab-B (C-19),Fr,09:40,true
SE Lab-B (C-19),Sa,09:40,true
SE Lab-B (C-19),Su,09:40,false
SE Lab-B (C-19),Mo,10:00,true
SE Lab-B (C-19),Tu,10:00,true
SE Lab-B (C-19),We,10:00,true
SE Lab-B (C-19),Th,10:00,true
SE Lab-B (C-19),Fr,10:00,false
SE Lab-B (C-19),Sa,10:00,true
SE Lab-B (C-19),Su,10:00,false
SE Lab-B (C-19),Mo,10:20,true
SE Lab-B (C-19),Tu,10:20,true
SE Lab-B (C-19),We,10:20,true
SE Lab-B (C-19),Th,10:20,true
SE Lab-B (C-19),Fr,10:20,false
SE Lab-B (C-19),Sa,10:20,true
SE Lab-B (C-19),Su,10:20,false
SE Lab-B (C-19),Mo,10:40,true
SE Lab-B (C-19),Tu,10:40,true
SE Lab-B (C-19),We,10:40,true
SE Lab-B (C-19),Th,10:40,true
SE Lab-B (C-19),Fr,10:40,false
SE Lab-B (C-19),Sa,10:40,true
SE Lab-B (C-19),Su,10:40,false
SE Lab-B (C-19),Mo,11:00,true
SE Lab-B (C-19),Tu,11:00,true
SE Lab-B (C-19),We,11:00,true
SE Lab-B (C-19),Th,11:00,true
SE Lab-B (C-19),Fr,11:00,true
SE Lab-B (C-19),Sa,11:00,true
SE Lab-B (C-19),Su,11:00,false
SE Lab-B (C-19),Mo,11:20,true
SE Lab-B (C-19),Tu,11:20,true
SE Lab-B (C-19),We,11:20,true
SE Lab-B (C-19),Th,11:20,true
SE Lab-B (C-19),Fr,11:20,true
SE Lab-B (C-19),Sa,11:20,true
SE Lab-B (C-19),Su,11:20,false
SE Lab-B (C-19),Mo,11:40,true
SE Lab-B (C-19),Tu,11:40,true
SE Lab-B (C-19),We,11:40,true
SE Lab-B (C-19),Th,11:40,true
SE Lab-B (C-19),Fr,11:40,true
SE Lab-B (C-19),Sa,11:40,true
SE Lab-B (C-19),Su,11:40,false
SE Lab-B (C-19),Mo,12:00,true
SE Lab-B (C-19),Tu,12:00,true
SE Lab-B (C-19),We,12:00,true
SE Lab-B (C-19),Th,12:00,true
SE Lab-B (C-19),Fr,12:00,true
SE Lab-B (C-19),Sa,12:00,false
SE Lab-B (C-19),Su,12:00,false
SE Lab-B (C-19),Mo,12:20,true
SE Lab-B (C-19),Tu,12:20,true
SE Lab-B (C-19),We,12:20,true
SE Lab-B (C-19),Th,12:20,true
SE Lab-B (C-19),Fr,12:20,true
SE Lab-B (C-19),Sa,12:20,false
SE Lab-B (C-19),Su,12:20,false
SE Lab-B (C-19),Mo,12:40,true
SE Lab-B (C-19),Tu,12:40,true
SE Lab-B (C-19),We,12:40,true
SE Lab-B (C-19),Th,12:40,true
SE Lab-B (C-19),Fr,12:40,true
SE Lab-B (C-19),Sa,12:40,false
SE Lab-B (C-19),Su,12:40,false
SE Lab-B (C-19),Mo,13:00,true
SE Lab-B (C-19),Tu,13:00,true
SE Lab-B (C-19),We,13:00,true
SE Lab-B (C-19),Th,13:00,true
SE Lab-B (C-19),Fr,13:00,false
SE Lab-B (C-19),Sa,13:00,false
SE Lab-B (C-19),Su,13:00,false
SE Lab-B (C-19),Mo,13:20,true
SE Lab-B (C-19),Tu,13:20,true
SE Lab-B (C-19),We,13:20,true
SE Lab-B (C-19),Th,13:20,true
SE Lab-B (C-19),Fr,13:20,false
SE Lab-B (C-19),Sa,13:20,false
SE Lab-B (C-19),Su,13:20,false
SE Lab-B (C-19),Mo,13:40,true
SE Lab-B (C-19),Tu,13:40,true
SE Lab-B (C-19),We,13:40,true
SE Lab-B (C-19),Th,13:40,true
SE Lab-B (C-19),Fr,13:40,false
SE Lab-B (C-19),Sa,13:40,false
SE Lab-B (C-19),Su,13:40,false
SE Lab-B (C-19),Mo,14:00,false
SE Lab-B (C-19),Tu,14:00,false
SE Lab-B (C-19),We,14:00,false
SE Lab-B (C-19),Th,14:00,false
SE Lab-B (C-19),Fr,14:00,false
SE Lab-B (C-19),Sa,14:00,false
SE Lab-B (C-19),Su,14:00,false
SE Lab-B (C-19),Mo,14:20,false
SE Lab-B (C-19),Tu,14:20,false
SE Lab-B (C-19),We,14:20,false
SE Lab-B (C-19),Th,14:20,false
SE Lab-B (C-19),Fr,14:20,false
SE Lab-B (C-19),Sa,14:20,false
SE Lab-B (C-19),Su,14:20,false
SE Lab-B (C-19),Mo,14:40,false
SE Lab-B (C-19),Tu,14:40,false
SE Lab-B (C-19),We,14:40,false
SE Lab-B (C-19),Th,14:40,false
SE Lab-B (C-19),Fr,14:40,false
SE Lab-B (C-19),Sa,14:40,false
SE Lab-B (C-19),Su,14:40,false
SE Lab-B (C-19),Mo,15:00,false
SE Lab-B (C-19),Tu,15:00,false
SE Lab-B (C-19),We,15:00,false
SE Lab-B (C-19),Th,15:00,false
SE Lab-B (C-19),Fr,15:00,false
SE Lab-B (C-19),Sa,15:00,false
SE Lab-B (C-19),Su,15:00,false
SE Lab-B (C-19),Mo,15:20,false
SE Lab-B (C-19),Tu,15:20,false
SE Lab-B (C-19),We,15:20,false
SE Lab-B (C-19),Th,15:20,false
SE Lab-B (C-19),Fr,15:20,false
SE Lab-B (C-19),Sa,15:20,false
SE Lab-B (C-19),Su,15:20,false
SE Lab-B (C-19),Mo,15:40,false
SE Lab-B (C-19),Tu,15:40,false
SE Lab-B (C-19),We,15:40,false
SE Lab-B (C-19),Th,15:40,false
SE Lab-B (C-19),Fr,15:40,false
SE Lab-B (C-19),Sa,15:40,false
SE Lab-B (C-19),Su,15:40,false
SE Lab-F (C-13),Mo,08:00,true
SE Lab-F (C-13),Tu,08:00,true
SE Lab-F (C-13),We,08:00,true
SE Lab-F (C-13),Th,08:00,true
SE Lab-F (C-13),Fr,08:00,true
SE Lab-F (C-13),Sa,08:00,false
SE Lab-F (C-13),Su,08:00,false
SE Lab-F (C-13),Mo,08:20,true
SE Lab-F (C-13),Tu,08:20,true
SE Lab-F (C-13),We,08:20,true
SE Lab-F (C-13),Th,08:20,true
SE Lab-F (C-13),Fr,08:20,true
SE Lab-F (C-13),Sa,08:20,false
SE Lab-F (C-13),Su,08:20,false
SE Lab-F (C-13),Mo,08:40,true
SE Lab-F (C-13),Tu,08:40,true
SE Lab-F (C-13),We,08:40,true
SE Lab-F (C-13),Th,08:40,true
SE Lab-F (C-13),Fr,08:40,true
SE Lab-F (C-13),Sa,08:40,false
SE Lab-F (C-13),Su,08:40,false
SE Lab-F (C-13),Mo,09:00,true
SE Lab-F (C-13),Tu,09:00,true
SE Lab-F (C-13),We,09:00,true
SE Lab-F (C-13),Th,09:00,true
SE Lab-F (C-13),Fr,09:00,true
SE Lab-F (C-13),Sa,09:00,false
SE Lab-F (C-13),Su,09:00,false
SE Lab-F (C-13),Mo,09:20,true
SE Lab-F (C-13),Tu,09:20,true
SE Lab-F (C-13),We,09:20,true
SE Lab-F (C-13),Th,09:20,true
SE Lab-F (C-13),Fr,09:20,true
SE Lab-F (C-13),Sa,09:20,false
SE Lab-F (C-13),Su,09:20,false
SE Lab-F (C-13),Mo,09:40,true
SE Lab-F (C-13),Tu,09:40,true
SE Lab-F (C-13),We,09:40,true
SE Lab-F (C-13),Th,09:40,true
SE Lab-F (C-13),Fr,09:40,true
SE Lab-F (C-13),Sa,09:40,false
SE Lab-F (C-13),Su,09:40,false
SE Lab-F (C-13),Mo,10:00,true
SE Lab-F (C-13),Tu,10:00,true
SE Lab-F (C-13),We,10:00,true
SE Lab-F (C-13),Th,10:00,true
SE Lab-F (C-13),Fr,10:00,false
SE Lab-F (C-13),Sa,10:00,true
SE Lab-F (C-13),Su,10:00,false
SE Lab-F (C-13),Mo,10:20,true
SE Lab-F (C-13),Tu,10:20,true
SE Lab-F (C-13),We,10:20,true
SE Lab-F (C-13),Th,10:20,true
SE Lab-F (C-13),Fr,10:20,false
SE Lab-F (C-13),Sa,10:20,true
SE Lab-F (C-13),Su,10:20,false
SE Lab-F (C-13),Mo,10:40,true
SE Lab-F (C-13),Tu,10:40,true
SE Lab-F (C-13),We,10:40,true
SE Lab-F (C-13),Th,10:40,true
SE Lab-F (C-13),Fr,10:40,false
SE Lab-F (C-13),Sa,10:40,true
SE Lab-F (C-13),Su,10:40,false
SE Lab-F (C-13),Mo,11:00,true
SE Lab-F (C-13),Tu,11:00,true
SE Lab-F (C-13),We,11:00,true
SE Lab-F (C-13),Th,11:00,true
SE Lab-F (C-13),Fr,11:00,true
SE Lab-F (C-13),Sa,11:00,true
SE Lab-F (C-13),Su,11:00,false
SE Lab-F (C-13),Mo,11:20,true
SE Lab-F (C-13),Tu,11:20,true
SE Lab-F (C-13),We,11:20,true
SE Lab-F (C-13),Th,11:20,true
SE Lab-F (C-13),Fr,11:20,true
SE Lab-F (C-13),Sa,11:20,true
SE Lab-F (C-13),Su,11:20,false
SE Lab-F (C-13),Mo,11:40,true
SE Lab-F (C-13),Tu,11:40,true
SE Lab-F (C-13),We,11:40,true
SE Lab-F (C-13),Th,11:40,true
SE Lab-F (C-13),Fr,11:40,true
SE Lab-F (C-13),Sa,11:40,true
SE Lab-F (C-13),Su,11:40,false
SE Lab-F (C-13),Mo,12:00,true
SE Lab-F (C-13),Tu,12:00,true
SE Lab-F (C-13),We,12:00,true
SE Lab-F (C-13),Th,12:00,true
SE Lab-F (C-13),Fr,12:00,true
SE Lab-F (C-13),Sa,12:00,true
SE Lab-F (C-13),Su,12:00,false
SE Lab-F (C-13),Mo,12:20,true
SE Lab-F (C-13),Tu,12:20,true
SE Lab-F (C-13),We,12:20,true
SE Lab-F (C-13),Th,12:20,true
SE Lab-F (C-13),Fr,12:20,true
SE Lab-F (C-13),Sa,12:20,true
SE Lab-F (C-13),Su,12:20,false
SE Lab-F (C-13),Mo,12:40,true
SE Lab-F (C-13),Tu,12:40,true
SE Lab-F (C-13),We,12:40,true
SE Lab-F (C-13),Th,12:40,true
SE Lab-F (C-13),Fr,12:40,true
SE Lab-F (C-13),Sa,12:40,true
SE Lab-F (C-13),Su,12:40,false
SE Lab-F (C-13),Mo,13:00,true
SE Lab-F (C-13),Tu,13:00,true
SE Lab-F (C-13),We,13:00,true
SE Lab-F (C-13),Th,13:00,true
SE Lab-F (C-13),Fr,13:00,false
SE Lab-F (C-13),Sa,13:00,true
SE Lab-F (C-13),Su,13:00,false
SE Lab-F (C-13),Mo,13:20,true
SE Lab-F (C-13),Tu,13:20,true
SE Lab-F (C-13),We,13:20,true
SE Lab-F (C-13),Th,13:20,true
SE Lab-F (C-13),Fr,13:20,false
SE Lab-F (C-13),Sa,13:20,true
SE Lab-F (C-13),Su,13:20,false
SE Lab-F (C-13),Mo,13:40,true
SE Lab-F (C-13),Tu,13:40,true
SE Lab-F (C-13),We,13:40,true
SE Lab-F (C-13),Th,13:40,true
SE Lab-F (C-13),Fr,13:40,false
SE Lab-F (C-13),Sa,13:40,true
SE Lab-F (C-13),Su,13:40,false
SE Lab-F (C-13),Mo,14:00,false
SE Lab-F (C-13),Tu,14:00,false
SE Lab-F (C-13),We,14:00,false
SE Lab-F (C-13),Th,14:00,false
SE Lab-F (C-13),Fr,14:00,false
SE Lab-F (C-13),Sa,14:00,false
SE Lab-F (C-13),Su,14:00,false
SE Lab-F (C-13),Mo,14:20,false
SE Lab-F (C-13),Tu,14:20,false
SE Lab-F (C-13),We,14:20,false
SE Lab-F (C-13),Th,14:20,false
SE Lab-F (C-13),Fr,14:20,false
SE Lab-F (C-13),Sa,14:20,false
SE Lab-F (C-13),Su,14:20,false
SE Lab-F (C-13),Mo,14:40,false
SE Lab-F (C-13),Tu,14:40,false
SE Lab-F (C-13),We,14:40,false
